timestamp,open,high,low,close,basevolume,usdtvolume,source_zip,datetime_utc
1767628680,4443.68,4444.38,4443.68,4444.38,1.62,7199.4446,20260105.zip,2026-01-05 15:58:00+00:00
1767628740,4444.38,4444.39,4443.05,4443.25,2.89,12842.0122,20260105.zip,2026-01-05 15:59:00+00:00
1767628800,4443.25,4444.39,4443.25,4444.38,1.08,4799.7393,20260106.zip,2026-01-05 16:00:00+00:00
1767628860,4444.38,4444.77,4443.25,4443.83,6.87,30532.9369,20260106.zip,2026-01-05 16:01:00+00:00
1767628920,4443.83,4444.27,4443.74,4444.27,0.92,4088.4636,20260106.zip,2026-01-05 16:02:00+00:00
1767628980,4444.27,4444.62,4443,4443.34,1.85,8221.0748,20260106.zip,2026-01-05 16:03:00+00:00
1767629040,4443.34,4443.95,4440.59,4443.68,1.82,8084.6419,20260106.zip,2026-01-05 16:04:00+00:00
1767629100,4443.68,4444.16,4441.98,4441.98,1.84,8175.0193,20260106.zip,2026-01-05 16:05:00+00:00
1767629160,4441.98,4441.98,4438.53,4438.53,1.54,6837.2239,20260106.zip,2026-01-05 16:06:00+00:00
1767629220,4438.53,4439.01,4436.01,4436.01,3.67,16284.9604,20260106.zip,2026-01-05 16:07:00+00:00
1767629280,4436.01,4436.81,4435.01,4436.81,0.27,1197.5706,20260106.zip,2026-01-05 16:08:00+00:00
1767629340,4436.81,4436.83,4435.68,4436.83,2.64,11711.4775,20260106.zip,2026-01-05 16:09:00+00:00
1767629400,4436.83,4437.41,4435.8,4437.41,1.7,7542.1801,20260106.zip,2026-01-05 16:10:00+00:00
1767629460,4437.41,4438.9,4436.02,4436.02,0.95,4216.1583,20260106.zip,2026-01-05 16:11:00+00:00
1767629520,4436.02,4438.39,4436.02,4438.39,1.06,4703.8492,20260106.zip,2026-01-05 16:12:00+00:00
1767629580,4438.39,4440.96,4438.39,4440.96,3.46,15363.9309,20260106.zip,2026-01-05 16:13:00+00:00
1767629640,4440.96,4443.48,4440.95,4443.18,6.52,28960.8617,20260106.zip,2026-01-05 16:14:00+00:00
1767629700,4443.18,4444.42,4441.78,4443.96,2.96,13152.0285,20260106.zip,2026-01-05 16:15:00+00:00
1767629760,4443.96,4444.54,4443.96,4444.54,0.41,1822.2152,20260106.zip,2026-01-05 16:16:00+00:00
1767629820,4444.54,4444.54,4442.22,4442.22,0.83,3688.1958,20260106.zip,2026-01-05 16:17:00+00:00
1767629940,4442.22,4443.5,4441.34,4443.5,2.96,13149.1429,20260106.zip,2026-01-05 16:19:00+00:00
1767630000,4443.5,4443.59,4443.06,4443.06,2.04,9064.2151,20260106.zip,2026-01-05 16:20:00+00:00
1767630060,4443.06,4443.59,4441.58,4441.58,1.48,6575.1997,20260106.zip,2026-01-05 16:21:00+00:00
1767630120,4441.58,4442.78,4441.58,4442.45,1.68,7463.1317,20260106.zip,2026-01-05 16:22:00+00:00
1767630180,4442.45,4442.45,4441.49,4441.8,1.04,4619.4041,20260106.zip,2026-01-05 16:23:00+00:00
1767630240,4441.8,4441.8,4439.69,4440.34,1.23,5461.6573,20260106.zip,2026-01-05 16:24:00+00:00
1767630300,4440.34,4441.27,4440.34,4441.27,0.35,1554.3005,20260106.zip,2026-01-05 16:25:00+00:00
1767630540,4441.27,4441.27,4438.49,4438.49,0.49,2175.3396,20260106.zip,2026-01-05 16:29:00+00:00
1767630600,4438.49,4438.5,4438.49,4438.5,0.49,2174.865,20260106.zip,2026-01-05 16:30:00+00:00
1767630660,4438.5,4441.27,4438.5,4441.27,0.1,444.127,20260106.zip,2026-01-05 16:31:00+00:00
1767630840,4441.27,4441.27,4441.27,4441.27,0.02,88.8254,20260106.zip,2026-01-05 16:34:00+00:00
1767630900,4441.27,4442.72,4441.27,4441.76,0.19,843.9742,20260106.zip,2026-01-05 16:35:00+00:00
1767630960,4441.76,4441.76,4440.07,4440.47,0.32,1421.0916,20260106.zip,2026-01-05 16:36:00+00:00
1767631080,4440.47,4442.88,4440.47,4442.88,0.41,1821.5756,20260106.zip,2026-01-05 16:38:00+00:00
1767631140,4442.88,4442.88,4441.7,4442.37,0.17,755.1464,20260106.zip,2026-01-05 16:39:00+00:00
1767631200,4442.37,4442.37,4441.58,4441.58,0.02,88.8349,20260106.zip,2026-01-05 16:40:00+00:00
1767631260,4441.58,4442.34,4441.58,4442.34,0.01,44.4234,20260106.zip,2026-01-05 16:41:00+00:00
1767631380,4442.34,4442.8,4442.34,4442.56,0.07,310.9864,20260106.zip,2026-01-05 16:43:00+00:00
1767631440,4442.56,4442.84,4442.56,4442.61,0.35,1554.9181,20260106.zip,2026-01-05 16:44:00+00:00
1767631500,4442.61,4443.12,4442.61,4443.11,0.3,1332.9352,20260106.zip,2026-01-05 16:45:00+00:00
1767631560,4443.11,4443.39,4443.07,4443.07,0.37,1643.9858,20260106.zip,2026-01-05 16:46:00+00:00
1767631620,4443.07,4443.42,4443.07,4443.42,0.03,133.3006,20260106.zip,2026-01-05 16:47:00+00:00
1767631680,4443.42,4443.42,4442.78,4442.78,0.02,88.8556,20260106.zip,2026-01-05 16:48:00+00:00
1767631740,4442.78,4447.33,4442.78,4447.33,1.16,5157.9671,20260106.zip,2026-01-05 16:49:00+00:00
1767631800,4447.33,4448.55,4447.33,4448.55,7.95,35360.1201,20260106.zip,2026-01-05 16:50:00+00:00
1767631860,4448.55,4450.55,4448.55,4450.34,3.03,13484.1756,20260106.zip,2026-01-05 16:51:00+00:00
1767631920,4450.34,4450.55,4450.16,4450.55,2.66,11838.34,20260106.zip,2026-01-05 16:52:00+00:00
1767631980,4450.55,4450.74,4449.26,4450.74,0.14,622.926,20260106.zip,2026-01-05 16:53:00+00:00
1767632040,4450.74,4450.76,4450.51,4450.7,4.39,19538.6438,20260106.zip,2026-01-05 16:54:00+00:00
1767632100,4450.7,4450.7,4447.56,4447.86,4.35,19351.7918,20260106.zip,2026-01-05 16:55:00+00:00
1767632160,4447.86,4448.84,4447.86,4448.4,2.78,12366.2511,20260106.zip,2026-01-05 16:56:00+00:00
1767632220,4448.4,4448.4,4443.71,4443.71,3.29,14624.1826,20260106.zip,2026-01-05 16:57:00+00:00
1767632280,4443.71,4444.72,4443.32,4443.92,2.01,8932.6798,20260106.zip,2026-01-05 16:58:00+00:00
1767632340,4443.92,4443.92,4439.77,4439.9,1.63,7239.7793,20260106.zip,2026-01-05 16:59:00+00:00
1767632400,4439.9,4439.9,4436.77,4437.36,0.54,2396.0391,20260106.zip,2026-01-05 17:00:00+00:00
1767632460,4437.36,4439.06,4435.5,4436.15,2.82,12513.0574,20260106.zip,2026-01-05 17:01:00+00:00
1767632520,4436.15,4436.15,4435.63,4435.63,0.39,1729.9132,20260106.zip,2026-01-05 17:02:00+00:00
1767632580,4435.63,4435.98,4434.28,4434.28,1.64,7273.5554,20260106.zip,2026-01-05 17:03:00+00:00
1767632640,4434.28,4434.93,4433.78,4433.78,0.45,1995.3747,20260106.zip,2026-01-05 17:04:00+00:00
1767632700,4433.78,4436.32,4433.78,4435.37,1.32,5855.6593,20260106.zip,2026-01-05 17:05:00+00:00
1767632760,4435.37,4437.45,4435.37,4437.45,0.15,665.529,20260106.zip,2026-01-05 17:06:00+00:00
1767632820,4437.45,4438.09,4434.66,4434.66,1.31,5811.4735,20260106.zip,2026-01-05 17:07:00+00:00
1767632880,4434.66,4434.75,4434.66,4434.66,1.03,4567.7746,20260106.zip,2026-01-05 17:08:00+00:00
1767633000,4434.66,4436.99,4434.66,4436.99,0.34,1508.5713,20260106.zip,2026-01-05 17:10:00+00:00
1767633120,4436.99,4440.53,4436.99,4440.53,0.75,3330.1081,20260106.zip,2026-01-05 17:12:00+00:00
1767633240,4440.53,4440.53,4440.3,4440.3,0.09,399.627,20260106.zip,2026-01-05 17:14:00+00:00
1767633300,4440.3,4442,4440.3,4441.05,0.17,755.0815,20260106.zip,2026-01-05 17:15:00+00:00
1767633360,4441.05,4443,4441.05,4443,0.01,44.43,20260106.zip,2026-01-05 17:16:00+00:00
1767633420,4443,4444.75,4443,4444.75,0.13,577.799,20260106.zip,2026-01-05 17:17:00+00:00
1767633480,4444.75,4444.75,4443.93,4444,0.34,1510.9498,20260106.zip,2026-01-05 17:18:00+00:00
1767633600,4444,4444,4441.74,4441.74,0.55,2443.0634,20260106.zip,2026-01-05 17:20:00+00:00
1767633660,4441.74,4442.91,4441.74,4442.89,0.25,1110.7227,20260106.zip,2026-01-05 17:21:00+00:00
1767633720,4442.89,4442.89,4442.16,4442.17,2.19,9729.1572,20260106.zip,2026-01-05 17:22:00+00:00
1767633780,4442.17,4445,4442.17,4445,0.53,2355.5862,20260106.zip,2026-01-05 17:23:00+00:00
1767633900,4445,4445,4445,4445,0.13,577.85,20260106.zip,2026-01-05 17:25:00+00:00
1767633960,4445,4446.9,4445,4446.46,0.71,3156.8077,20260106.zip,2026-01-05 17:26:00+00:00
1767634020,4446.46,4446.46,4443.08,4444.06,1.8,7998.8656,20260106.zip,2026-01-05 17:27:00+00:00
1767634080,4444.06,4444.06,4443.8,4443.93,0.07,311.0756,20260106.zip,2026-01-05 17:28:00+00:00
1767634200,4443.93,4444.47,4443.93,4444.17,0.88,3910.9669,20260106.zip,2026-01-05 17:30:00+00:00
1767634260,4444.17,4444.17,4443.81,4443.81,0.14,622.1555,20260106.zip,2026-01-05 17:31:00+00:00
1767634320,4443.81,4443.81,4443.44,4443.44,0.04,177.7376,20260106.zip,2026-01-05 17:32:00+00:00
1767634440,4443.44,4443.95,4443.44,4443.95,0.17,755.4687,20260106.zip,2026-01-05 17:34:00+00:00
1767634500,4443.95,4443.95,4441.36,4441.36,0.11,488.652,20260106.zip,2026-01-05 17:35:00+00:00
1767634560,4441.36,4443.74,4441.36,4443.47,1.12,4976.8631,20260106.zip,2026-01-05 17:36:00+00:00
1767634620,4443.47,4450.72,4443.47,4446.68,11.74,52233.6605,20260106.zip,2026-01-05 17:37:00+00:00
1767634680,4446.68,4446.68,4439.06,4444.32,11.21,49788.7407,20260106.zip,2026-01-05 17:38:00+00:00
1767634740,4444.32,4444.32,4443.45,4443.45,0.03,133.3035,20260106.zip,2026-01-05 17:39:00+00:00
1767634860,4443.45,4443.45,4441.36,4441.48,0.08,355.3288,20260106.zip,2026-01-05 17:41:00+00:00
1767634920,4441.48,4441.48,4439.99,4440.17,0.93,4129.7734,20260106.zip,2026-01-05 17:42:00+00:00
1767634980,4440.17,4440.17,4439.33,4439.33,0.03,133.1799,20260106.zip,2026-01-05 17:43:00+00:00
1767635040,4439.33,4439.5,4438,4438.56,1.13,5015.8076,20260106.zip,2026-01-05 17:44:00+00:00
1767635160,4438.56,4439.66,4438.56,4439.66,0.53,2353.0198,20260106.zip,2026-01-05 17:46:00+00:00
1767635220,4439.66,4439.93,4439.66,4439.9,0.19,843.5864,20260106.zip,2026-01-05 17:47:00+00:00
1767635280,4439.9,4442.6,4439.9,4442.6,1.3,5774.8044,20260106.zip,2026-01-05 17:48:00+00:00
1767635340,4442.6,4442.6,4441.77,4441.77,0.04,177.6708,20260106.zip,2026-01-05 17:49:00+00:00
1767635460,4441.77,4442.59,4441.77,4441.78,2.41,10705.841,20260106.zip,2026-01-05 17:51:00+00:00
1767635520,4441.78,4442.48,4441.78,4442.48,2.93,13015.151,20260106.zip,2026-01-05 17:52:00+00:00
1767635580,4442.48,4442.99,4442.48,4442.99,4.57,20302.7127,20260106.zip,2026-01-05 17:53:00+00:00
1767635640,4442.99,4442.99,4442.7,4442.7,0.91,4042.8876,20260106.zip,2026-01-05 17:54:00+00:00
1767635700,4442.7,4444,4442.7,4444,0.28,1244.114,20260106.zip,2026-01-05 17:55:00+00:00
1767635760,4444,4444.27,4444,4444.27,0.05,222.2135,20260106.zip,2026-01-05 17:56:00+00:00
1767635820,4444.27,4444.81,4444.27,4444.81,0.82,3644.7172,20260106.zip,2026-01-05 17:57:00+00:00
1767635880,4444.81,4444.84,4444.02,4444.02,1.09,4844.8579,20260106.zip,2026-01-05 17:58:00+00:00
1767635940,4444.02,4444.02,4442.5,4442.5,0.33,1466.2482,20260106.zip,2026-01-05 17:59:00+00:00
1767636000,4442.5,4444.48,4442.5,4442.75,4.18,18574.0585,20260106.zip,2026-01-05 18:00:00+00:00
1767636060,4442.75,4442.75,4441.66,4441.79,0.42,1865.534,20260106.zip,2026-01-05 18:01:00+00:00
1767636180,4441.79,4441.79,4441.76,4441.76,0.03,133.2528,20260106.zip,2026-01-05 18:03:00+00:00
1767636240,4441.76,4443.41,4441.76,4443.18,0.4,1777.3065,20260106.zip,2026-01-05 18:04:00+00:00
1767636360,4443.18,4444.83,4443.18,4444.83,0.52,2311.2972,20260106.zip,2026-01-05 18:06:00+00:00
1767636480,4444.83,4445,4444.83,4445,0.27,1200.1495,20260106.zip,2026-01-05 18:08:00+00:00
1767636540,4445,4446.17,4445,4446.17,0.4,1778.127,20260106.zip,2026-01-05 18:09:00+00:00
1767636600,4446.17,4446.17,4446.03,4446.03,0.12,533.5236,20260106.zip,2026-01-05 18:10:00+00:00
1767636660,4446.03,4446.3,4446.03,4446.3,0.15,666.945,20260106.zip,2026-01-05 18:11:00+00:00
1767636720,4446.3,4447,4446.3,4447,0.01,44.47,20260106.zip,2026-01-05 18:12:00+00:00
1767636780,4447,4447,4446.33,4446.79,0.64,2845.81,20260106.zip,2026-01-05 18:13:00+00:00
1767636900,4446.79,4447.28,4446.79,4447.28,0.1,444.728,20260106.zip,2026-01-05 18:15:00+00:00
1767636960,4447.28,4447.29,4447.28,4447.29,0.17,756.0381,20260106.zip,2026-01-05 18:16:00+00:00
1767637020,4447.29,4447.29,4447.03,4447.03,1.01,4491.5075,20260106.zip,2026-01-05 18:17:00+00:00
1767637080,4447.03,4447.18,4446.18,4446.18,0.34,1511.7801,20260106.zip,2026-01-05 18:18:00+00:00
1767637140,4446.18,4446.18,4444.55,4444.55,0.36,1600.4648,20260106.zip,2026-01-05 18:19:00+00:00
1767637200,4444.55,4444.55,4443.9,4443.9,0.01,44.439,20260106.zip,2026-01-05 18:20:00+00:00
1767637320,4443.9,4443.9,4442.3,4442.3,0.01,44.423,20260106.zip,2026-01-05 18:22:00+00:00
1767637380,4442.3,4442.89,4442.3,4442.89,0.03,133.2867,20260106.zip,2026-01-05 18:23:00+00:00
1767637440,4442.89,4445.11,4442.89,4444.22,1.07,4755.7803,20260106.zip,2026-01-05 18:24:00+00:00
1767637620,4444.22,4444.22,4441.26,4441.26,0.66,2931.4616,20260106.zip,2026-01-05 18:27:00+00:00
1767637680,4441.26,4441.96,4441.26,4441.77,0.07,310.9277,20260106.zip,2026-01-05 18:28:00+00:00
1767637740,4441.77,4441.77,4440.53,4440.53,0.12,532.8683,20260106.zip,2026-01-05 18:29:00+00:00
1767637800,4440.53,4443.81,4440.53,4443.77,0.65,2888.4105,20260106.zip,2026-01-05 18:30:00+00:00
1767637860,4443.77,4443.77,4442.62,4442.62,0.17,755.2454,20260106.zip,2026-01-05 18:31:00+00:00
1767637920,4442.62,4442.94,4442.62,4442.94,0.09,399.8646,20260106.zip,2026-01-05 18:32:00+00:00
1767637980,4442.94,4443.69,4442.94,4443.69,1.23,5465.5373,20260106.zip,2026-01-05 18:33:00+00:00
1767638040,4443.69,4443.69,4442.21,4442.21,1.12,4975.5735,20260106.zip,2026-01-05 18:34:00+00:00
1767638100,4442.21,4443.84,4442.21,4443.84,1.12,4976.7964,20260106.zip,2026-01-05 18:35:00+00:00
1767638160,4443.84,4443.84,4442.2,4442.93,0.4,1777.0215,20260106.zip,2026-01-05 18:36:00+00:00
1767638220,4442.93,4444.27,4442.93,4444.27,0.23,1022.18,20260106.zip,2026-01-05 18:37:00+00:00
1767638280,4444.27,4445.24,4444.27,4445.24,0.08,355.6192,20260106.zip,2026-01-05 18:38:00+00:00
1767638460,4445.24,4445.24,4444.71,4444.9,2.43,10801.0799,20260106.zip,2026-01-05 18:41:00+00:00
1767638580,4444.9,4444.9,4444.36,4444.36,0.53,2355.6256,20260106.zip,2026-01-05 18:43:00+00:00
1767638700,4444.36,4444.36,4444.04,4444.04,0.02,88.8808,20260106.zip,2026-01-05 18:45:00+00:00
1767638760,4444.04,4444.55,4444.04,4444.55,0.27,1200.0166,20260106.zip,2026-01-05 18:46:00+00:00
1767638820,4444.55,4444.55,4444.06,4444.06,0.28,1244.3374,20260106.zip,2026-01-05 18:47:00+00:00
1767638880,4444.06,4445,4444.06,4445,0.34,1511.202,20260106.zip,2026-01-05 18:48:00+00:00
1767638940,4445,4446.36,4445,4446.24,0.43,1911.817,20260106.zip,2026-01-05 18:49:00+00:00
1767639000,4446.24,4446.24,4443.35,4443.35,0.98,4355.4666,20260106.zip,2026-01-05 18:50:00+00:00
1767639120,4443.35,4445,4443.35,4445,0.15,666.6152,20260106.zip,2026-01-05 18:52:00+00:00
1767639180,4445,4445.24,4445,4445.24,0.48,2133.66,20260106.zip,2026-01-05 18:53:00+00:00
1767639240,4445.24,4445.91,4445.24,4445.67,0.07,311.2089,20260106.zip,2026-01-05 18:54:00+00:00
1767639300,4445.67,4446.35,4445.67,4446.01,0.16,711.3854,20260106.zip,2026-01-05 18:55:00+00:00
1767639420,4446.01,4446.65,4446.01,4446.65,0.28,1245.062,20260106.zip,2026-01-05 18:57:00+00:00
1767639480,4446.65,4446.9,4446.65,4446.9,0.12,533.628,20260106.zip,2026-01-05 18:58:00+00:00
1767639540,4446.9,4446.9,4446.47,4446.47,0.57,2534.7072,20260106.zip,2026-01-05 18:59:00+00:00
1767639600,4446.47,4447,4446.47,4447,0.01,44.47,20260106.zip,2026-01-05 19:00:00+00:00
1767639660,4447,4447.26,4447,4447.26,0.02,88.9452,20260106.zip,2026-01-05 19:01:00+00:00
1767639720,4447.26,4447.29,4447.26,4447.29,0.11,489.2019,20260106.zip,2026-01-05 19:02:00+00:00
1767639780,4447.29,4447.29,4447.07,4447.07,0.07,311.2949,20260106.zip,2026-01-05 19:03:00+00:00
1767639840,4447.07,4447.07,4447.07,4447.07,0.49,2179.0643,20260106.zip,2026-01-05 19:04:00+00:00
1767639900,4447.07,4447.28,4446.62,4447.28,0.88,3913.1958,20260106.zip,2026-01-05 19:05:00+00:00
1767639960,4447.28,4447.28,4440,4440,2.1,9326.5516,20260106.zip,2026-01-05 19:06:00+00:00
1767640020,4440,4440,4439.75,4439.75,0.4,1775.9,20260106.zip,2026-01-05 19:07:00+00:00
1767640080,4439.75,4440.71,4438,4438,0.28,1242.8665,20260106.zip,2026-01-05 19:08:00+00:00
1767640140,4438,4438,4437.01,4437.51,0.57,2529.1874,20260106.zip,2026-01-05 19:09:00+00:00
1767640200,4437.51,4437.51,4437,4437,2.23,9894.51,20260106.zip,2026-01-05 19:10:00+00:00
1767640260,4437,4439.42,4437,4439.42,0.02,88.7884,20260106.zip,2026-01-05 19:11:00+00:00
1767640380,4439.42,4440.33,4439.42,4440.33,0.55,2442.1815,20260106.zip,2026-01-05 19:13:00+00:00
1767640440,4440.33,4440.33,4438.09,4438.09,0.01,44.3809,20260106.zip,2026-01-05 19:14:00+00:00
1767640620,4438.09,4440.6,4438.09,4440.6,0.26,1154.4949,20260106.zip,2026-01-05 19:17:00+00:00
1767640680,4440.6,4440.6,4438.24,4438.24,0.05,221.9124,20260106.zip,2026-01-05 19:18:00+00:00
1767640860,4438.24,4441.79,4438.24,4441.79,0.56,2487.4024,20260106.zip,2026-01-05 19:21:00+00:00
1767641040,4441.79,4441.79,4441.46,4441.46,0.15,666.233,20260106.zip,2026-01-05 19:24:00+00:00
1767641100,4441.46,4441.46,4441.01,4441.01,0.19,843.8729,20260106.zip,2026-01-05 19:25:00+00:00
1767641220,4441.01,4442,4441.01,4441.61,0.19,843.9098,20260106.zip,2026-01-05 19:27:00+00:00
1767641280,4441.61,4442.54,4441.61,4442.53,0.45,1999.139,20260106.zip,2026-01-05 19:28:00+00:00
1767641340,4442.53,4442.53,4442.53,4442.53,0.13,577.5289,20260106.zip,2026-01-05 19:29:00+00:00
1767641460,4442.53,4442.61,4442.53,4442.61,0.07,310.9827,20260106.zip,2026-01-05 19:31:00+00:00
1767641520,4442.61,4443,4442.61,4443,0.01,44.43,20260106.zip,2026-01-05 19:32:00+00:00
1767641580,4443,4444,4443,4444,0.01,44.44,20260106.zip,2026-01-05 19:33:00+00:00
1767641640,4444,4445,4444,4445,0.01,44.45,20260106.zip,2026-01-05 19:34:00+00:00
1767641700,4445,4445.7,4445,4445.7,0.01,44.457,20260106.zip,2026-01-05 19:35:00+00:00
1767641760,4445.7,4445.7,4445.7,4445.7,0.18,800.226,20260106.zip,2026-01-05 19:36:00+00:00
1767641880,4445.7,4445.7,4445.61,4445.61,0.1,444.561,20260106.zip,2026-01-05 19:38:00+00:00
1767642000,4445.61,4445.61,4445.37,4445.37,0.06,266.7222,20260106.zip,2026-01-05 19:40:00+00:00
1767642060,4445.37,4445.37,4444.48,4444.59,0.48,2133.3614,20260106.zip,2026-01-05 19:41:00+00:00
1767642120,4444.59,4444.59,4444.59,4444.59,0.09,400.0131,20260106.zip,2026-01-05 19:42:00+00:00
1767642240,4444.59,4444.59,4444.03,4444.03,0.36,1599.8508,20260106.zip,2026-01-05 19:44:00+00:00
1767642420,4444.03,4444.03,4443.2,4443.54,0.76,3376.9172,20260106.zip,2026-01-05 19:47:00+00:00
1767642480,4443.54,4443.96,4443.54,4443.75,0.39,1733.1,20260106.zip,2026-01-05 19:48:00+00:00
1767642600,4443.75,4443.8,4443.75,4443.77,0.25,1110.9455,20260106.zip,2026-01-05 19:50:00+00:00
1767642660,4443.77,4443.77,4443.1,4443.11,0.39,1732.8122,20260106.zip,2026-01-05 19:51:00+00:00
1767642720,4443.11,4443.11,4441.86,4442.53,1.27,5641.7439,20260106.zip,2026-01-05 19:52:00+00:00
1767642900,4442.53,4443.28,4442.53,4443.28,0.21,933.0888,20260106.zip,2026-01-05 19:55:00+00:00
1767642960,4443.28,4443.28,4441.49,4441.49,0.63,2798.1387,20260106.zip,2026-01-05 19:56:00+00:00
1767643020,4441.49,4441.49,4440.01,4440.01,0.21,932.4021,20260106.zip,2026-01-05 19:57:00+00:00
1767643140,4440.01,4441.34,4440.01,4441.34,0.01,44.4134,20260106.zip,2026-01-05 19:59:00+00:00
1767643200,4441.34,4441.34,4441.33,4441.34,0.07,310.8933,20260106.zip,2026-01-05 20:00:00+00:00
1767643380,4441.34,4444.76,4441.34,4444.76,0.35,1555.666,20260106.zip,2026-01-05 20:03:00+00:00
1767643620,4444.76,4444.76,4444.64,4444.64,0.15,666.696,20260106.zip,2026-01-05 20:07:00+00:00
1767643800,4444.64,4444.64,4441.76,4443.95,1.22,5421.1153,20260106.zip,2026-01-05 20:10:00+00:00
1767643920,4443.95,4445,4443.95,4445,0.5,2222.5,20260106.zip,2026-01-05 20:12:00+00:00
1767643980,4445,4445.36,4443.63,4445.08,4.72,20977.9769,20260106.zip,2026-01-05 20:13:00+00:00
1767644160,4445.08,4445.08,4444.27,4444.27,0.01,44.4427,20260106.zip,2026-01-05 20:16:00+00:00
1767644220,4444.27,4445.29,4444.27,4445.29,0.02,88.9058,20260106.zip,2026-01-05 20:17:00+00:00
1767644280,4445.29,4445.29,4445.28,4445.28,0.21,933.5088,20260106.zip,2026-01-05 20:18:00+00:00
1767644460,4445.28,4447.28,4445.28,4447.28,0.12,533.5884,20260106.zip,2026-01-05 20:21:00+00:00
1767644580,4447.28,4447.28,4445.93,4445.93,0.55,2445.2651,20260106.zip,2026-01-05 20:23:00+00:00
1767644700,4445.93,4445.93,4445.53,4445.53,0.01,44.4553,20260106.zip,2026-01-05 20:25:00+00:00
1767644760,4445.53,4445.57,4444.9,4444.9,0.05,222.2714,20260106.zip,2026-01-05 20:26:00+00:00
1767644820,4444.9,4446.73,4444.9,4446.49,1.71,7603.252,20260106.zip,2026-01-05 20:27:00+00:00
1767644880,4446.49,4446.49,4445.05,4445.05,1.61,7157.162,20260106.zip,2026-01-05 20:28:00+00:00
1767644940,4445.05,4446.85,4445.05,4446.38,0.11,489.1253,20260106.zip,2026-01-05 20:29:00+00:00
1767645120,4446.38,4446.38,4444.47,4444.47,0.04,177.7788,20260106.zip,2026-01-05 20:32:00+00:00
1767645180,4444.47,4444.47,4443.25,4443.25,0.16,710.95,20260106.zip,2026-01-05 20:33:00+00:00
1767645360,4443.25,4443.25,4442.33,4442.33,0.22,977.3681,20260106.zip,2026-01-05 20:36:00+00:00
1767645420,4442.33,4443.02,4441.3,4443.02,1.39,6174.9183,20260106.zip,2026-01-05 20:37:00+00:00
1767645480,4443.02,4443.02,4441.93,4441.93,1.27,5641.8955,20260106.zip,2026-01-05 20:38:00+00:00
1767645660,4441.93,4441.93,4440.26,4440.56,0.08,355.2402,20260106.zip,2026-01-05 20:41:00+00:00
1767645720,4440.56,4440.56,4440.1,4440.55,0.76,3374.5261,20260106.zip,2026-01-05 20:42:00+00:00
1767645840,4440.55,4440.55,4438.77,4438.77,0.16,710.3023,20260106.zip,2026-01-05 20:44:00+00:00
1767645900,4438.77,4440.28,4438.77,4440.28,0.1,444.028,20260106.zip,2026-01-05 20:45:00+00:00
1767646080,4440.28,4442.74,4440.28,4442.74,0.16,710.8384,20260106.zip,2026-01-05 20:48:00+00:00
1767646140,4442.74,4442.74,4441.54,4442.26,2,8883.414,20260106.zip,2026-01-05 20:49:00+00:00
1767646260,4442.26,4443.52,4442.26,4442.58,0.5,2221.3906,20260106.zip,2026-01-05 20:51:00+00:00
1767646320,4442.58,4443.03,4442.58,4443.03,0.01,44.4303,20260106.zip,2026-01-05 20:52:00+00:00
1767646380,4443.03,4443.54,4442.13,4442.13,0.1,444.2412,20260106.zip,2026-01-05 20:53:00+00:00
1767646500,4442.13,4442.84,4442.13,4442.84,0.24,1066.2816,20260106.zip,2026-01-05 20:55:00+00:00
1767646620,4442.84,4444,4442.84,4444,0.01,44.44,20260106.zip,2026-01-05 20:57:00+00:00
1767646680,4444,4445.97,4444,4445.97,0.04,177.8291,20260106.zip,2026-01-05 20:58:00+00:00
1767646740,4445.97,4446.13,4445.97,4446.13,0.12,533.5287,20260106.zip,2026-01-05 20:59:00+00:00
1767646800,4446.13,4446.76,4446.13,4446.76,3.13,13918.3588,20260106.zip,2026-01-05 21:00:00+00:00
1767646860,4446.76,4446.76,4446.57,4446.57,0.31,1378.4367,20260106.zip,2026-01-05 21:01:00+00:00
1767646980,4446.57,4446.76,4446.57,4446.57,2.19,9738.2762,20260106.zip,2026-01-05 21:03:00+00:00
1767647040,4446.57,4446.88,4446.57,4446.88,1.57,6981.4379,20260106.zip,2026-01-05 21:04:00+00:00
1767647100,4446.88,4446.88,4446.58,4446.58,0.74,3290.4692,20260106.zip,2026-01-05 21:05:00+00:00
1767647220,4446.58,4446.58,4446.06,4446.52,0.73,3245.6698,20260106.zip,2026-01-05 21:07:00+00:00
1767647340,4446.52,4446.52,4446.51,4446.51,0.02,88.9302,20260106.zip,2026-01-05 21:09:00+00:00
1767647640,4446.51,4449.66,4446.51,4449.66,11.19,49775.384,20260106.zip,2026-01-05 21:14:00+00:00
1767647760,4449.66,4449.66,4448.12,4448.12,0.02,88.9624,20260106.zip,2026-01-05 21:16:00+00:00
1767647820,4448.12,4448.57,4448.12,4448.57,0.87,3869.9814,20260106.zip,2026-01-05 21:17:00+00:00
1767648240,4448.57,4448.57,4445.89,4445.89,1.6,7113.489,20260106.zip,2026-01-05 21:24:00+00:00
1767648300,4445.89,4445.98,4445.89,4445.98,0.12,533.5176,20260106.zip,2026-01-05 21:25:00+00:00
1767648660,4445.98,4446.99,4445.98,4446.99,0.93,4135.5549,20260106.zip,2026-01-05 21:31:00+00:00
1767648720,4446.99,4447,4446.99,4447,0.04,177.8799,20260106.zip,2026-01-05 21:32:00+00:00
